rgb_path,depth_npy_path,bcs_raw,label5,label5_name,label3,label3_name,is_high,bag_id,split_group_id,group_name,animal_id_guess,frame_key,rgb_file,depth_file,rgb_ext
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6525_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6525_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6525,f_6525_rgb.jpg,f_6525_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6540_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6540_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6540,f_6540_rgb.jpg,f_6540_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6555_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6555_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6555,f_6555_rgb.jpg,f_6555_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6570_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6570_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6570,f_6570_rgb.jpg,f_6570_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6585_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6585_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6585,f_6585_rgb.jpg,f_6585_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6600_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6600_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6600,f_6600_rgb.jpg,f_6600_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6615_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6615_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6615,f_6615_rgb.jpg,f_6615_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6630_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6630_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6630,f_6630_rgb.jpg,f_6630_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6645_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6645_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6645,f_6645_rgb.jpg,f_6645_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6660_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6660_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6660,f_6660_rgb.jpg,f_6660_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6675_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6675_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6675,f_6675_rgb.jpg,f_6675_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6690_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6690_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6690,f_6690_rgb.jpg,f_6690_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6705_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6705_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6705,f_6705_rgb.jpg,f_6705_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6720_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6720_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6720,f_6720_rgb.jpg,f_6720_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6735_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6735_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6735,f_6735_rgb.jpg,f_6735_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6750_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6750_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6750,f_6750_rgb.jpg,f_6750_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6765_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6765_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6765,f_6765_rgb.jpg,f_6765_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6780_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6780_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6780,f_6780_rgb.jpg,f_6780_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6795_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6795_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6795,f_6795_rgb.jpg,f_6795_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6810_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6810_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6810,f_6810_rgb.jpg,f_6810_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6825_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6825_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6825,f_6825_rgb.jpg,f_6825_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6840_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6840_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6840,f_6840_rgb.jpg,f_6840_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6855_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6855_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6855,f_6855_rgb.jpg,f_6855_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6870_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6870_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6870,f_6870_rgb.jpg,f_6870_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6885_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6885_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6885,f_6885_rgb.jpg,f_6885_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6900_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6900_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6900,f_6900_rgb.jpg,f_6900_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6915_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6915_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6915,f_6915_rgb.jpg,f_6915_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6930_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6930_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6930,f_6930_rgb.jpg,f_6930_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6945_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6945_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6945,f_6945_rgb.jpg,f_6945_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6960_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6960_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6960,f_6960_rgb.jpg,f_6960_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6975_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6975_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6975,f_6975_rgb.jpg,f_6975_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6990_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_6990_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,6990,f_6990_rgb.jpg,f_6990_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7005_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7005_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7005,f_7005_rgb.jpg,f_7005_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7020_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7020_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7020,f_7020_rgb.jpg,f_7020_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7035_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7035_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7035,f_7035_rgb.jpg,f_7035_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7065_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7065_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7065,f_7065_rgb.jpg,f_7065_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7080_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7080_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7080,f_7080_rgb.jpg,f_7080_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7095_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7095_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7095,f_7095_rgb.jpg,f_7095_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7110_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7110_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7110,f_7110_rgb.jpg,f_7110_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7125_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7125_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7125,f_7125_rgb.jpg,f_7125_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7140_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7140_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7140,f_7140_rgb.jpg,f_7140_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7155_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7155_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7155,f_7155_rgb.jpg,f_7155_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7170_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7170_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7170,f_7170_rgb.jpg,f_7170_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7185_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7185_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7185,f_7185_rgb.jpg,f_7185_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7200_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7200_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7200,f_7200_rgb.jpg,f_7200_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7215_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7215_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7215,f_7215_rgb.jpg,f_7215_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7230_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7230_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7230,f_7230_rgb.jpg,f_7230_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7245_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7245_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7245,f_7245_rgb.jpg,f_7245_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7260_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7260_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7260,f_7260_rgb.jpg,f_7260_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7275_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7275_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7275,f_7275_rgb.jpg,f_7275_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7290_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7290_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7290,f_7290_rgb.jpg,f_7290_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7305_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7305_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7305,f_7305_rgb.jpg,f_7305_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7320_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7320_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7320,f_7320_rgb.jpg,f_7320_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7335_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7335_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7335,f_7335_rgb.jpg,f_7335_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7350_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7350_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7350,f_7350_rgb.jpg,f_7350_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7365_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7365_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7365,f_7365_rgb.jpg,f_7365_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7380_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7380_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7380,f_7380_rgb.jpg,f_7380_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7395_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7395_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7395,f_7395_rgb.jpg,f_7395_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7410_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7410_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7410,f_7410_rgb.jpg,f_7410_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7425_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7425_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7425,f_7425_rgb.jpg,f_7425_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7440_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7440_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7440,f_7440_rgb.jpg,f_7440_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7455_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7455_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7455,f_7455_rgb.jpg,f_7455_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7470_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7470_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7470,f_7470_rgb.jpg,f_7470_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7485_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7485_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7485,f_7485_rgb.jpg,f_7485_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7500_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7500_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7500,f_7500_rgb.jpg,f_7500_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7515_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7515_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7515,f_7515_rgb.jpg,f_7515_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7530_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7530_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7530,f_7530_rgb.jpg,f_7530_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7545_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7545_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7545,f_7545_rgb.jpg,f_7545_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7560_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7560_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7560,f_7560_rgb.jpg,f_7560_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7575_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7575_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7575,f_7575_rgb.jpg,f_7575_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7590_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7590_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7590,f_7590_rgb.jpg,f_7590_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7605_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7605_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7605,f_7605_rgb.jpg,f_7605_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7620_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11\f_7620_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11,Cow_11,Cow_11,Cow_11,7620,f_7620_rgb.jpg,f_7620_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_0_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_0_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,0,f_0_rgb.jpg,f_0_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_15_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_15_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,15,f_15_rgb.jpg,f_15_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_30_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_30_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,30,f_30_rgb.jpg,f_30_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_45_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_45_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,45,f_45_rgb.jpg,f_45_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_60_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_60_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,60,f_60_rgb.jpg,f_60_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_75_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_75_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,75,f_75_rgb.jpg,f_75_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_90_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_90_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,90,f_90_rgb.jpg,f_90_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_105_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_105_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,105,f_105_rgb.jpg,f_105_depth.npy,.jpg
C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_120_rgb.jpg,C:\Users\Administrator\Desktop\paper\data\database\new\2\Cow_11_1\f_120_depth.npy,2,0,BCS_2,0,Lean,0,BCS2__Cow_11_1,Cow_11,Cow_11_1,Cow_11,120,f_120_rgb.jpg,f_120_depth.npy,.jpg
