bag_id,episode_id,animal_id,fold_id,bcs_raw,label5,label3,sampled_frame_count,valid_angle_frame_count,good_angle_frame_count,good_frame_ratio,main_phase,bag_all_angle_median,bag_all_angle_mean,bag_all_angle_std,bag_good_angle_median,bag_good_angle_mean,bag_good_angle_std,bag_good_angle_p10,bag_good_angle_p25,bag_good_angle_p75,bag_good_angle_p90,bag_good_frame_median_angle,bag_good_frame_mean_angle
BCS5__Cow_23_1067,Cow_23_1067,Cow_23,0,5,3,1,5,5,5,1.0,trunk_head_neck_reversed,169.7625732421875,168.98533630371094,3.574880361557007,169.7625732421875,168.98533630371094,3.574880361557007,163.27273559570312,167.8349151611328,171.90347290039062,173.1665802001953,169.81988525390625,169.16299438476562
BCS5__Cow_23_49,Cow_23_49,Cow_23,0,5,3,1,3,1,1,0.3333333333333333,trunk_head_neck_reversed,168.15562438964844,168.13333129882812,0.825772762298584,168.15562438964844,168.13333129882812,0.825772762298584,167.03054809570312,167.51007080078125,168.81956481933594,169.09176635742188,168.15562438964844,168.15562438964844
BCS5__Cow_24,Cow_24,Cow_24,2,5,3,1,25,13,12,0.48,trunk_dominant,171.51388549804688,171.51766967773438,1.2378137111663818,171.4778289794922,171.49693298339844,1.225616693496704,170.11505126953125,170.58047485351562,172.39852905273438,173.05294799804688,171.52490234375,171.6049346923828
BCS5__Cow_24_7022,Cow_24_7022,Cow_24,2,5,3,1,4,3,3,0.75,trunk_head_neck_reversed,169.30714416503906,168.85594177246094,2.7254698276519775,169.30714416503906,168.85594177246094,2.7254698276519775,165.27581787109375,166.65399169921875,170.6573486328125,172.5719757080078,169.0581817626953,168.77076721191406
BCS5__Cow_25,Cow_25,Cow_25,0,5,3,1,66,33,29,0.4393939393939394,entry_or_trunk_with_rump,167.9532470703125,167.63963317871094,2.0811660289764404,167.94448852539062,167.5699005126953,2.043837070465088,164.82713317871094,166.86288452148438,169.0713348388672,169.6355438232422,168.1942138671875,167.73316955566406
BCS5__Cow_25_6005,Cow_25_6005,Cow_25,0,5,3,1,4,4,1,0.25,head_neck_trunk,171.59886169433594,171.84228515625,1.701352834701538,171.35406494140625,171.1153564453125,1.3728382587432861,169.15036010742188,170.1072540283203,172.4962158203125,172.72451782226562,171.35406494140625,171.35406494140625
BCS5__Cow_27,Cow_27,Cow_27,1,5,3,1,42,21,21,0.5,head_neck_trunk,168.94073486328125,167.70501708984375,3.933166980743408,168.94073486328125,167.70501708984375,3.933166980743408,161.12110900878906,166.88577270507812,169.98887634277344,171.10633850097656,169.15267944335938,168.00521850585938
BCS5__Cow_27_1,Cow_27_1,Cow_27,1,5,3,1,2,2,2,1.0,head_neck_trunk,169.58505249023438,169.82518005371094,1.7898006439208984,169.58505249023438,169.82518005371094,1.7898006439208984,168.0203094482422,168.55023193359375,170.73004150390625,172.05844116210938,169.53768920898438,169.53768920898438
BCS5__Cow_27_14,Cow_27_14,Cow_27,1,5,3,1,2,2,0,0.0,head_neck_trunk,171.83297729492188,171.9436492919922,2.0824971199035645,,,,,,,,,
BCS5__Cow_28,Cow_28,Cow_28,2,5,3,1,30,30,28,0.9333333333333333,entry_or_trunk_with_rump,170.2021942138672,170.0744171142578,2.8301162719726562,170.21353149414062,170.06480407714844,2.8435680866241455,168.77818298339844,169.3694305419922,171.61737060546875,172.92202758789062,169.99771118164062,169.87173461914062
BCS5__Cow_28_4024,Cow_28_4024,Cow_28,2,5,3,1,6,4,3,0.5,head_neck_trunk,164.89251708984375,164.66920471191406,6.3558244705200195,164.47560119628906,163.6443634033203,5.609428405761719,157.11599731445312,158.02554321289062,166.86337280273438,171.675537109375,165.04837036132812,164.84429931640625
BCS5__Cow_29,Cow_29,Cow_29,1,5,3,1,30,30,25,0.8333333333333334,entry_or_trunk_with_rump,171.12620544433594,170.9773712158203,2.1631977558135986,171.1118621826172,170.93418884277344,2.2750015258789062,168.85719299316406,170.0404815673828,172.441162109375,173.39093017578125,172.1472625732422,171.29718017578125
BCS5__Cow_3,Cow_3,Cow_3,2,5,3,1,19,17,10,0.5263157894736842,entry_or_trunk_with_rump,171.6500701904297,171.61082458496094,1.938634991645813,171.8824462890625,171.73440551757812,1.8869484663009644,168.8898468017578,170.30850219726562,173.36557006835938,174.13836669921875,171.02003479003906,171.57223510742188
BCS5__Cow_30_2021,Cow_30_2021,Cow_30,2,5,3,1,3,2,1,0.3333333333333333,head_neck_trunk,163.62744140625,165.9386749267578,4.751270294189453,163.4549102783203,163.8040313720703,1.5769809484481812,162.4573516845703,162.85415649414062,164.23631286621094,165.08934020996094,163.4549102783203,163.4549102783203
BCS5__Cow_30_30,Cow_30_30,Cow_30,2,5,3,1,7,7,6,0.8571428571428571,trunk_head_neck_reversed,172.39991760253906,172.48841857910156,1.7905058860778809,172.21156311035156,172.3002471923828,1.7643355131149292,169.96798706054688,171.2686309814453,173.15982055664062,174.2362518310547,172.2082061767578,172.1970977783203
BCS5__Cow_31_15,Cow_31_15,Cow_31,0,5,3,1,4,3,3,0.75,head_neck_trunk,172.0015411376953,172.38453674316406,1.7548465728759766,172.0015411376953,172.38453674316406,1.7548465728759766,170.5531005859375,171.4852294921875,174.1788330078125,174.90957641601562,171.9007110595703,172.4539337158203
BCS5__Cow_31_2024,Cow_31_2024,Cow_31,0,5,3,1,5,5,5,1.0,trunk_head_neck_reversed,169.39999389648438,166.49575805664062,5.86016321182251,169.39999389648438,166.49575805664062,5.86016321182251,157.46945190429688,159.90940856933594,171.32159423828125,172.168701171875,169.39999389648438,166.128173828125
BCS5__Cow_32,Cow_32,Cow_32,0,5,3,1,15,15,5,0.3333333333333333,entry_or_trunk_with_rump,172.33616638183594,171.3974609375,3.089400053024292,172.54058837890625,172.46412658691406,1.5654230117797852,170.0626678466797,171.67193603515625,173.50965881347656,174.6124725341797,172.87974548339844,172.39305114746094
BCS5__Cow_34,Cow_34,Cow_34,2,5,3,1,40,12,9,0.225,head_neck_trunk,171.1875457763672,170.96263122558594,1.8216853141784668,171.14797973632812,170.7137908935547,1.567889928817749,168.5101318359375,170.5789031982422,171.52972412109375,171.8596649169922,171.210205078125,170.79147338867188
BCS5__Cow_34_1,Cow_34_1,Cow_34,2,5,3,1,18,7,4,0.2222222222222222,entry_or_trunk_with_rump,164.49301147460938,165.4959259033203,3.0781874656677246,164.49301147460938,165.3843536376953,2.3649606704711914,162.54774475097656,163.81121826171875,167.0643768310547,168.77635192871094,164.39019775390625,165.3223876953125
BCS5__Cow_37,Cow_37,Cow_37,1,5,3,1,28,28,26,0.9285714285714286,head_neck_trunk,171.8421173095703,170.60968017578125,4.088674068450928,171.82203674316406,170.5662841796875,4.087767601013184,168.47900390625,170.463623046875,172.58746337890625,173.256103515625,172.14346313476562,170.85128784179688
BCS5__Cow_37_and_38,Cow_37_and_38,Cow_37,1,5,3,1,24,10,3,0.125,entry_or_trunk_with_rump,172.5543670654297,172.18463134765625,1.6008862257003784,170.93734741210938,171.00767517089844,1.3019874095916748,169.9942169189453,170.089599609375,172.24044799804688,172.65780639648438,170.45346069335938,171.1163787841797
BCS5__Cow_43,Cow_43,Cow_43,1,5,3,1,38,38,37,0.9736842105263158,head_neck_trunk,169.0810546875,169.24057006835938,1.908825159072876,169.02474975585938,169.1951141357422,1.9054116010665894,166.7917022705078,167.69155883789062,170.74046325683594,171.61732482910156,168.7222900390625,169.26480102539062
BCS5__Cow_44_3008,Cow_44_3008,Cow_44,0,5,3,1,10,3,3,0.3,trunk_head_neck_reversed,164.1024932861328,159.30873107910156,13.86223316192627,164.1024932861328,159.30873107910156,13.86223316192627,136.92144775390625,150.55755615234375,171.20150756835938,172.4650115966797,164.1024932861328,159.48045349121094
BCS5__Cow_45,Cow_45,Cow_45,0,5,3,1,25,25,24,0.96,trunk_head_neck_reversed,169.99984741210938,170.05880737304688,1.4637340307235718,169.9890594482422,170.01104736328125,1.3849819898605347,168.83595275878906,169.42776489257812,170.7884063720703,171.60464477539062,169.84765625,170.005859375
BCS5__Cow_48_1018,Cow_48_1018,Cow_48,1,5,3,1,3,3,3,1.0,head_neck_trunk,166.43313598632812,167.2822265625,2.6577556133270264,166.43313598632812,167.2822265625,2.6577556133270264,164.77561950683594,165.2154083251953,168.93618774414062,171.40892028808594,166.46986389160156,167.60560607910156
BCS5__Cow_49_72,Cow_49_72,Cow_49,2,5,3,1,2,2,2,1.0,trunk_dominant,172.0491180419922,172.11180114746094,1.210619330406189,172.0491180419922,172.11180114746094,1.210619330406189,170.45762634277344,171.3163299560547,172.88746643066406,173.8830108642578,172.02027893066406,172.02027893066406
BCS5__Cow_4_8036,Cow_4_8036,Cow_4,1,5,3,1,2,2,2,1.0,entry_or_trunk_with_rump,166.1986846923828,166.0657501220703,4.855205535888672,166.1986846923828,166.0657501220703,4.855205535888672,160.25790405273438,160.95745849609375,170.01559448242188,172.80050659179688,166.44970703125,166.44970703125
BCS5__Cow_50,Cow_50,Cow_50,2,5,3,1,39,39,39,1.0,trunk_dominant,173.29299926757812,173.0936279296875,1.070542335510254,173.29299926757812,173.0936279296875,1.070542335510254,171.6671142578125,172.3451690673828,173.88319396972656,174.337890625,173.31158447265625,173.11370849609375
BCS5__Cow_50_49,Cow_50_49,Cow_50,2,5,3,1,3,3,3,1.0,trunk_head_neck_reversed,169.2381134033203,168.85067749023438,1.6755149364471436,169.2381134033203,168.85067749023438,1.6755149364471436,166.54798889160156,167.64157104492188,169.7039031982422,171.16714477539062,168.98342895507812,168.64735412597656
BCS5__Cow_53_30,Cow_53_30,Cow_53,0,5,3,1,13,7,4,0.3076923076923077,head_neck_trunk,171.5646209716797,170.8094024658203,3.292609453201294,170.97665405273438,170.00753784179688,3.1437947750091553,165.6341552734375,167.01004028320312,172.4989471435547,173.4658660888672,170.13201904296875,169.69476318359375
BCS5__Cow_54,Cow_54,Cow_54,1,5,3,1,7,7,6,0.8571428571428571,head_neck_trunk,170.2782745361328,170.1426239013672,1.3429228067398071,170.27716064453125,170.1057891845703,1.338985800743103,168.3135528564453,169.09605407714844,171.04188537597656,171.78091430664062,170.33349609375,170.45240783691406
BCS5__Cow_6_5029,Cow_6_5029,Cow_6,1,5,3,1,4,4,2,0.5,head_neck_trunk,167.72048950195312,168.4628448486328,2.2327864170074463,167.36456298828125,167.57232666015625,0.877881646156311,166.5534210205078,167.08436584472656,167.77389526367188,168.810791015625,167.34140014648438,167.34140014648438
BCS5__Cow_6_5051,Cow_6_5051,Cow_6,1,5,3,1,5,5,3,0.6,head_neck_trunk,170.34967041015625,169.9165496826172,2.396737813949585,168.8079376220703,169.5187530517578,2.5743026733398438,166.78697204589844,166.95660400390625,171.68133544921875,172.90924072265625,171.63864135742188,170.5285186767578
BCS5__Cow_7_6022,Cow_7_6022,Cow_7,0,5,3,1,4,4,3,0.75,trunk_head_neck_reversed,169.25979614257812,168.7132568359375,2.645223617553711,169.12307739257812,168.52325439453125,2.6911041736602783,164.9239044189453,167.09228515625,170.56182861328125,171.3712615966797,168.2646942138672,168.27838134765625
BCS5__Cow_8_NOTAG,Cow_8_NOTAG,Cow_8,2,5,3,1,7,4,4,0.5714285714285714,trunk_head_neck_reversed,170.10446166992188,170.3791961669922,2.651456594467163,170.10446166992188,170.3791961669922,2.651456594467163,166.66049194335938,168.11436462402344,172.695556640625,173.39710998535156,170.5821533203125,170.34437561035156
BCS5__Cow_9_NOTG,Cow_9_NOTG,Cow_9,2,5,3,1,2,1,1,0.5,head_neck_trunk,170.5768280029297,170.45936584472656,0.41495180130004883,170.5768280029297,170.45936584472656,0.41495180130004883,169.75840759277344,170.35116577148438,170.8170928955078,170.8682861328125,170.5768280029297,170.5768280029297
BCS6__Cow_11_07,Cow_11_07,Cow_11,1,6,4,2,41,39,27,0.6585365853658537,trunk_head_neck_reversed,172.87034606933594,172.72946166992188,1.4068865776062012,172.8684539794922,172.69793701171875,1.3172881603240967,171.39601135253906,172.1704864501953,173.44937133789062,173.9887237548828,172.82017517089844,172.78907775878906
BCS6__Cow_12_2014,Cow_12_2014,Cow_12,1,6,4,2,49,44,39,0.7959183673469388,trunk_head_neck_reversed,172.71775817871094,172.53614807128906,2.0140938758850098,172.70462036132812,172.4834442138672,2.0175108909606934,169.80824279785156,171.44406127929688,173.9337921142578,174.75144958496094,173.42953491210938,172.8601837158203
BCS6__Cow_13_66,Cow_13_66,Cow_13,1,6,4,2,46,28,20,0.43478260869565216,trunk_head_neck_reversed,171.53707885742188,170.08493041992188,5.208981513977051,171.2122344970703,169.47825622558594,5.64906120300293,166.33465576171875,168.8507843017578,172.5498809814453,173.5657958984375,170.4461669921875,170.58494567871094
BCS6__Cow_16_06,Cow_16_06,Cow_16,0,6,4,2,76,76,62,0.8157894736842105,trunk_head_neck_reversed,172.87356567382812,172.33604431152344,2.3389108180999756,172.71136474609375,172.16876220703125,2.3851869106292725,168.85165405273438,170.62428283691406,173.92442321777344,174.67083740234375,172.9491424560547,172.55548095703125
BCS6__Cow_18,Cow_18,Cow_18,2,6,4,2,46,35,33,0.717391304347826,head_neck_trunk,170.7110595703125,170.37295532226562,2.7492268085479736,170.9173126220703,170.58522033691406,2.556381940841675,167.2879180908203,168.60659790039062,172.55880737304688,173.74281311035156,171.2468719482422,171.11277770996094
BCS6__Cow_18_32,Cow_18_32,Cow_18,2,6,4,2,57,57,46,0.8070175438596491,trunk_head_neck_reversed,173.01651000976562,172.96043395996094,1.6470036506652832,173.07623291015625,172.96958923339844,1.6271052360534668,170.72369384765625,172.06683349609375,174.11550903320312,174.93133544921875,173.21060180664062,173.0420379638672
BCS6__Cow_19_29,Cow_19_29,Cow_19,0,6,4,2,61,60,52,0.8524590163934426,trunk_head_neck_reversed,172.4786376953125,172.10690307617188,2.2645299434661865,172.42352294921875,172.035888671875,2.32863187789917,168.9061279296875,170.6810760498047,173.75558471679688,174.72337341308594,172.424072265625,172.28395080566406
BCS6__Cow_22_1004,Cow_22_1004,Cow_22,2,6,4,2,16,4,0,0.0,trunk_head_neck_reversed,173.247802734375,173.91961669921875,1.4214749336242676,,,,,,,,,
BCS6__Cow_24_08,Cow_24_08,Cow_24,2,6,4,2,31,30,22,0.7096774193548387,trunk_head_neck_reversed,173.8756103515625,173.8867645263672,1.3758649826049805,173.66061401367188,173.5249786376953,1.2920823097229004,171.58824157714844,172.8290557861328,174.3893280029297,175.0779266357422,173.51089477539062,173.63587951660156
BCS6__Cow_26_6,Cow_26_6,Cow_26,1,6,4,2,61,29,9,0.14754098360655737,trunk_head_neck_reversed,173.43466186523438,172.98757934570312,2.3389625549316406,172.8824920654297,171.83761596679688,2.1894960403442383,169.0479278564453,169.5860595703125,173.24090576171875,173.69842529296875,172.91282653808594,172.20497131347656
BCS6__Cow_28_3083,Cow_28_3083,Cow_28,2,6,4,2,46,24,18,0.391304347826087,trunk_head_neck_reversed,172.92669677734375,172.5285186767578,1.7824088335037231,172.91555786132812,172.4905242919922,1.7745412588119507,169.84359741210938,171.0733642578125,173.94920349121094,174.59706115722656,172.99237060546875,172.6351776123047
BCS6__Cow_29_NOTAG,Cow_29_NOTAG,Cow_29,1,6,4,2,46,46,34,0.7391304347826086,trunk_head_neck_reversed,170.3117218017578,170.35092163085938,2.3002257347106934,170.0252685546875,169.81089782714844,2.1584396362304688,167.0485382080078,168.35342407226562,171.51431274414062,172.4228973388672,170.1867218017578,170.05426025390625
BCS6__Cow_2_6006,Cow_2_6006,Cow_2,0,6,4,2,31,31,31,1.0,trunk_head_neck_reversed,171.92556762695312,171.63710021972656,5.094812870025635,171.92556762695312,171.63710021972656,5.094812870025635,170.3885498046875,171.1408233642578,173.12655639648438,174.2855987548828,172.18832397460938,172.1765594482422
BCS6__Cow_32_34,Cow_32_34,Cow_32,0,6,4,2,61,37,7,0.11475409836065574,trunk_dominant,173.72702026367188,174.01513671875,1.1393067836761475,174.25454711914062,174.06668090820312,0.9381983876228333,172.8438262939453,173.484375,174.77415466308594,175.14901733398438,174.16537475585938,173.89976501464844
BCS6__Cow_35,Cow_35,Cow_35,1,6,4,2,45,43,24,0.5333333333333333,trunk_head_neck_reversed,173.321533203125,173.22752380371094,0.8833605647087097,172.99356079101562,173.00473022460938,0.8420067429542542,172.02978515625,172.52212524414062,173.604736328125,174.06298828125,173.11720275878906,173.07025146484375
BCS6__Cow_36,Cow_36,Cow_36,0,6,4,2,45,42,37,0.8222222222222222,head_neck_trunk,172.38467407226562,172.27772521972656,1.2447142601013184,172.3172149658203,172.21983337402344,1.2489646673202515,170.56991577148438,171.386962890625,173.0974884033203,173.76910400390625,172.55953979492188,172.36245727539062
BCS6__Cow_36_1,Cow_36_1,Cow_36,0,6,4,2,50,50,46,0.92,entry_or_trunk_with_rump,172.14776611328125,171.49734497070312,1.9619383811950684,172.13125610351562,171.49374389648438,1.9612538814544678,168.71116638183594,170.07601928710938,172.93276977539062,173.48965454101562,172.05484008789062,171.89466857910156
BCS6__Cow_3_25,Cow_3_25,Cow_3,2,6,4,2,46,34,22,0.4782608695652174,trunk_dominant,173.6682586669922,173.3815155029297,1.7008049488067627,173.59262084960938,173.0884246826172,1.781652569770813,170.41380310058594,172.4250030517578,174.21446228027344,174.76280212402344,173.59262084960938,173.02938842773438
BCS6__Cow_45_9025,Cow_45_9025,Cow_45,0,6,4,2,46,44,31,0.6739130434782609,head_neck_trunk,169.4856719970703,169.54837036132812,2.946155309677124,168.52015686035156,168.6836700439453,2.4045753479003906,165.8135223388672,166.90869140625,170.34860229492188,172.0839080810547,168.68702697753906,169.01808166503906
BCS6__Cow_47_68,Cow_47_68,Cow_47,2,6,4,2,31,31,31,1.0,trunk_head_neck_reversed,171.19375610351562,171.0712432861328,1.9988226890563965,171.19375610351562,171.0712432861328,1.9988226890563965,168.2003936767578,169.8467254638672,172.45343017578125,173.4811553955078,171.37554931640625,171.25933837890625
BCS6__Cow_4_103,Cow_4_103,Cow_4,1,6,4,2,61,61,47,0.7704918032786885,trunk_head_neck_reversed,172.57525634765625,169.90846252441406,9.4706449508667,172.57476806640625,170.01438903808594,8.91969108581543,167.3101043701172,170.67970275878906,173.51211547851562,174.18008422851562,172.5045928955078,171.90354919433594
BCS6__Cow_52_29,Cow_52_29,Cow_52,0,6,4,2,61,57,55,0.9016393442622951,trunk_head_neck_reversed,173.14404296875,172.79441833496094,1.9724758863449097,173.07345581054688,172.74282836914062,1.949662446975708,170.27793884277344,171.40780639648438,174.31256103515625,174.95294189453125,172.74942016601562,172.8998260498047
BCS6__Cow_7_9008,Cow_7_9008,Cow_7,0,6,4,2,61,37,19,0.3114754098360656,trunk_head_neck_reversed,169.84893798828125,169.95619201660156,2.5495197772979736,168.99815368652344,169.11404418945312,2.2293877601623535,166.26943969726562,167.67068481445312,170.96762084960938,172.0513153076172,169.03919982910156,169.19744873046875
BCS6__Cow_9_1044,Cow_9_1044,Cow_9,2,6,4,2,46,42,36,0.782608695652174,head_neck_trunk,167.9115447998047,167.85818481445312,3.0843029022216797,167.54396057128906,167.62149047851562,3.198338031768799,163.58203125,165.45269775390625,169.07510375976562,172.52008056640625,167.93405151367188,167.89503479003906
